14,DURANGO,DURANGO,NUEVO IDEAL,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,SANTIAGO PAPASQUIARO,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,SAN JUAN DEL RIO,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,PUEBLO NUEVO,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,SUCHIL,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,MEZQUITAL,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,VICENTE GUERRERO,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,POANAS,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,GUADALUPE VICTORIA,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,NOMBRE DE DIOS,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,CANATLAN,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,PANUCO DE CORONADO,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,TOPIA,$16.27,$18.04,$17.28
14,DURANGO,DURANGO,DURANGO,$16.27,$18.04,$17.28
15,EL CASTILLO,JALISCO,TUXCUECA,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,ACATIC,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,TEPATITLAN DE MORELOS,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,OCOTLAN,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,TOTOTLAN,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,ZAPOTLAN DEL REY,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,JOCOTEPEC,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,ZACOALCO DE TORRES,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,PONCITLAN,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,ZAPOTLANEJO,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,CHAPALA,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,ZAPOPAN,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,JUANACATLAN,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,IXTLAHUACAN DE LOS MEMBRILLOS,$16.53,$18.41,$17.26
15,EL CASTILLO,JALISCO,EL SALTO,$16.53,$18.41,$17.26
16,ENSENADA,BAJA CALIFORNIA,ENSENADA,$16.16,$17.93,$17.28
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,CUITLAHUAC,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,ZONGOLICA,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,CHOCAMAN,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,ATOYAC,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,SOLEDAD ATZOMPA,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,YANGA,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,ACULTZINGO,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,COSCOMATEPEC,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,AMATLAN DE LOS REYES,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,TLILAPAN,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,CORDOBA,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,NOGALES,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,ORIZABA,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,CAMERINO Z MENDOZA,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,FORTIN,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,HUILOAPAN DE CUAUHTEMOC,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLANCILLO,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,IXTACZOQUITLAN,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,MARIANO ESCOBEDO,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,RAFAEL DELGADO,$15.62,$17.39,$16.69
17,ESCAMELA,VERACRUZ DE IGNACIO DE LA LLAVE,RIO BLANCO,$15.62,$17.39,$16.69
18,GOMEZ PALACIO,DURANGO,NAZAS,$16.13,$17.90,$17.20
18,GOMEZ PALACIO,DURANGO,TLAHUALILO,$16.13,$17.90,$17.20
18,GOMEZ PALACIO,DURANGO,LERDO,$16.13,$17.90,$17.20
18,GOMEZ PALACIO,DURANGO,GOMEZ PALACIO,$16.13,$17.90,$17.20
18,GOMEZ PALACIO,COAHUILA DE ZARAGOZA,VIESCA,$16.13,$17.90,$17.20
18,GOMEZ PALACIO,COAHUILA DE ZARAGOZA,SAN PEDRO,$16.13,$17.90,$17.20
18,GOMEZ PALACIO,COAHUILA DE ZARAGOZA,FRANCISCO I MADERO,$16.13,$17.90,$17.20
18,GOMEZ PALACIO,COAHUILA DE ZARAGOZA,MATAMOROS,$16.13,$17.90,$17.20
18,GOMEZ PALACIO,COAHUILA DE ZARAGOZA,TORREON,$16.13,$17.90,$17.20
19,GUADALAJARA,ZACATECAS,TEUL DE GONZALEZ ORTEGA,$16.52,$18.40,$17.24
19,GUADALAJARA,ZACATECAS,BENITO JUAREZ,$16.52,$18.40,$17.24
19,GUADALAJARA,NAYARIT,AMATLAN DE CAÑAS,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,ATENGUILLO,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,CONCEPCION DE BUENOS AIRES,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,LA MANZANILLA DE LA PAZ,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,EL GRULLO,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TAMAZULA DE GORDIANO,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,AYUTLA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,UNION DE TULA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,ATENGO,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TAPALPA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,CHIQUILISTLAN,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,JUCHITLAN,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TENAMAXTLAN,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,ZAPOTLAN EL GRANDE,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,MIXTLAN,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,GOMEZ FARIAS,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TEOCUITATLAN DE CORONA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TECOLOTLAN,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,SAN GABRIEL,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,SAYULA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,ATEMAJAC DE BRIZUELA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,SAN MARTIN HIDALGO,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,SAN MARCOS,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,CUQUIO,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TECHALUTA DE MONTENEGRO,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,AMECA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,SAN JUANITO DE ESCOBEDO,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,ETZATLAN,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,MAGDALENA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,COCULA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,IXTLAHUACAN DEL RIO,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,AHUALULCO DE MERCADO,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TEQUILA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,VILLA CORONA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TEUCHITLAN,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,ACATLAN DE JUAREZ,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,AMATITAN,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TALA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TLAJOMULCO DE ZUÑIGA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,TONALA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,EL ARENAL,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,GUADALAJARA,$16.52,$18.40,$17.24
19,GUADALAJARA,JALISCO,SAN PEDRO TLAQUEPAQUE,$16.52,$18.40,$17.24
20,GUAMUCHIL,SINALOA,SINALOA,$16.19,$17.96,$17.29
20,GUAMUCHIL,SINALOA,GUASAVE,$16.19,$17.96,$17.29
20,GUAMUCHIL,SINALOA,ANGOSTURA,$16.19,$17.96,$17.29
20,GUAMUCHIL,SINALOA,MOCORITO,$16.19,$17.96,$17.29
20,GUAMUCHIL,SINALOA,SALVADOR ALVARADO,$16.19,$17.96,$17.29
21,GUAYMAS,SONORA,GUAYMAS,$15.92,$17.69,$17.01
21,GUAYMAS,SONORA,EMPALME,$15.92,$17.69,$17.01
22,HERMOSILLO,SONORA,BANAMICHI,$16.06,$17.83,$17.16
22,HERMOSILLO,SONORA,ACONCHI,$16.06,$17.83,$17.16
22,HERMOSILLO,SONORA,BENJAMIN HILL,$16.06,$17.83,$17.16
22,HERMOSILLO,SONORA,BAVIACORA,$16.06,$17.83,$17.16
22,HERMOSILLO,SONORA,RAYON,$16.06,$17.83,$17.16
22,HERMOSILLO,SONORA,MOCTEZUMA,$16.06,$17.83,$17.16
22,HERMOSILLO,SONORA,LA COLORADA,$16.06,$17.83,$17.16
22,HERMOSILLO,SONORA,URES,$16.06,$17.83,$17.16
22,HERMOSILLO,SONORA,CARBO,$16.06,$17.83,$17.16
22,HERMOSILLO,SONORA,SAN MIGUEL DE HORCASITAS,$16.06,$17.83,$17.16
22,HERMOSILLO,SONORA,HERMOSILLO,$16.06,$17.83,$17.16
23,IGUALA,GUERRERO,TIXTLA DE GUERRERO,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,LEONARDO BRAVO,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,CHILPANCINGO DE LOS BRAVO,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,ATENANGO DEL RIO,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,APAXTLA,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,MOCHITLAN,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,EDUARDO NERI,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,TELOLOAPAN,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,TAXCO DE ALARCON,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,HUITZUCO DE LOS FIGUEROA,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,BUENAVISTA DE CUELLAR,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,TEPECOACUILCO DE TRUJANO,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,COCULA,$15.97,$17.74,$17.04
23,IGUALA,GUERRERO,IGUALA DE LA INDEPENDENCIA,$15.97,$17.74,$17.04
24,IRAPUATO,GUANAJUATO,YURIRIA,$16.14,$17.92,$17.22
24,IRAPUATO,GUANAJUATO,PENJAMO,$16.14,$17.92,$17.22
24,IRAPUATO,GUANAJUATO,HUANIMARO,$16.14,$17.92,$17.22
24,IRAPUATO,GUANAJUATO,GUANAJUATO,$16.14,$17.92,$17.22
24,IRAPUATO,GUANAJUATO,CUERAMARO,$16.14,$17.92,$17.22
24,IRAPUATO,GUANAJUATO,VALLE DE SANTIAGO,$16.14,$17.92,$17.22
24,IRAPUATO,GUANAJUATO,SILAO DE LA VICTORIA,$16.14,$17.92,$17.22
24,IRAPUATO,GUANAJUATO,ABASOLO,$16.14,$17.92,$17.22
24,IRAPUATO,GUANAJUATO,PUEBLO NUEVO,$16.14,$17.92,$17.22
24,IRAPUATO,GUANAJUATO,SALAMANCA,$16.14,$17.92,$17.22
24,IRAPUATO,GUANAJUATO,IRAPUATO,$16.14,$17.92,$17.22
25,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,NAOLINCO,$15.59,$17.36,$16.66
25,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,TEOCELO,$15.59,$17.36,$16.66
25,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,ACAJETE,$15.59,$17.36,$16.66
25,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,EMILIANO ZAPATA,$15.59,$17.36,$16.66
